source, target
78593879, 935288929959284736
78593879, 944677444115673088
79699691, 40701142
80886145, 132686355
80886145, 809659196
80886145, 1355953423
80886145, 2249591503
80886145, 881789061798797313
80898912, 916943462
80898912, 1661377213
81871859, 78593879
81871859, 104147896
81871859, 116179209
81871859, 245019407
81871859, 255596200
81871859, 280288703
81871859, 290072000
81871859, 343126997
81871859, 386787803
81871859, 578919588
81871859, 916943462
81871859, 1355953423
81871859, 2249591503
81871859, 2443666806
81871859, 2699106120
81871859, 2948787802
81871859, 4729581921
81871859, 722481611330203649
81871859, 767160079682531328
85170290, 459703729
85170290, 1548491077
85170290, 2792349332
85170290, 3352468181
87768852, 138579657
87768852, 384484673
87768852, 2198625015
87768852, 2249591503
87768852, 941396980865093632
89221733, 116179209
89221733, 164979109
89221733, 168093060
89221733, 182563018
89221733, 243102743
89221733, 255596200
89221733, 259649279
89221733, 328569046
89221733, 336851152
89221733, 343126997
89221733, 436671935
89221733, 554723415
89221733, 632304281
89221733, 715219325
89221733, 843208044
89221733, 916943462
89221733, 1200538506
89221733, 1506170269
89221733, 1871994199
89221733, 2249591503
89221733, 2360175272
89221733, 2443666806
89221733, 2792349332
89221733, 2948787802
89221733, 3349890670
89221733, 722433365517955072
89221733, 768248794051903488
89221733, 842004888603262977
89221733, 861362181144797184
89221733, 889023757871964160
94774012, 2802215540
97999053, 44450457
97999053, 128628690
97999053, 343126997
97999053, 916943462
97999053, 2792349332
97999053, 2870612512
97999053, 3349586973
103591569, 121237558
103591569, 200374750
103591569, 204298620
103591569, 225909670
103591569, 531611055
103591569, 608266275
103591569, 616278725
103591569, 747924848
103591569, 1318153052
103591569, 1426692180
103591569, 1548491077
103591569, 1720125462
103591569, 2149630553
103591569, 2211328200
103591569, 2249591503
103591569, 2426506130
103591569, 2910159072
103591569, 2948787802
103591569, 3402072700
103591569, 3406395203
103591569, 3666388997
103591569, 4180805981
103591569, 732290670854017025
103591569, 739660228971659264
103591569, 790245445087981568
103591569, 811165624634318849
103591569, 824912061423611904
103591569, 827643454071140354
103591569, 827877724031184896
103591569, 842004888603262977
103591569, 843538544853471235
103591569, 847963797054685184
103591569, 859522521238040576
103591569, 889023757871964160
103591569, 895782680633253888
103591569, 911718398442209280
103591569, 941396980865093632
103591569, 947510147211022337
103591569, 960943194761498624
103591569, 962708176054472704
103591569, 962710365393080320
103591569, 964846688547622912
103591569, 971469536724770817
103591569, 972510449806823428
103591569, 973267735374450688
103591569, 973644650237124610
103591569, 975159819828125698
103591569, 975779554123026438
103591569, 978340608577277954
104147896, 81871859
104147896, 2792349332
105556464, 336851152
105556464, 1661377213
105556464, 2792349332
109035884, 370556715
109035884, 1927514377
109035884, 907721180538384384
109035884, 929811697308717062
114748010, 290072000
114748010, 632304281
114748010, 916943462
114748010, 824912061423611904
114748010, 854771347288883207
114748010, 964232011228614656
115884031, 168093060
115884031, 255596200
116179209, 81871859
116179209, 89221733
116179209, 128628690
116179209, 168093060
116179209, 222117821
116179209, 243419888
116179209, 290072000
116179209, 328569046
116179209, 379227005
116179209, 916943462
116179209, 973884542
116179209, 1488432072
116179209, 2699106120
116179209, 2896537596
116179209, 3985092538
116179209, 888884326363955200
116416539, 2249591503
117999229, 327722701
117999229, 2792349332
118970094, 379227005
118970094, 739030778
118970094, 1119263600
118970094, 2792349332
118970094, 2870612512
121237558, 42196320
121237558, 103591569
121237558, 255596200
121237558, 843208044
121237558, 2923535000
125434176, 280288703
125956386, 170189638
125956386, 328569046
126768770, 328569046
126768770, 875609286
126768770, 2291448871
126768770, 2802215540
126768770, 4218030455
126768770, 807860907623804928
126768770, 838042200814546945
126768770, 926533039810805760
126768770, 972523298700627969
127663103, 168093060
127663103, 927505189426417664
128628690, 8283682
128628690, 33616444
128628690, 40701142
128628690, 42196320
128628690, 44450457
128628690, 63512448
128628690, 97999053
128628690, 116179209
128628690, 152014217
128628690, 167050566
128628690, 168093060
128628690, 204298620
128628690, 236134551
128628690, 243419888
128628690, 256442158
128628690, 256523034
128628690, 269174281
128628690, 280288703
128628690, 290072000
128628690, 328569046
128628690, 334099422
128628690, 343126997
128628690, 353926417
128628690, 357833688
128628690, 361101198
128628690, 370043646
128628690, 379227005
128628690, 384484673
128628690, 390733132
128628690, 395332155
128628690, 410955818
128628690, 438582009
128628690, 510942690
128628690, 520272922
128628690, 739030778
128628690, 916943462
128628690, 1093767823
128628690, 1340443376
128628690, 1426692180
128628690, 1584034387
128628690, 1661377213
128628690, 1697871608
128628690, 1736408882
128628690, 2211328200
128628690, 2249591503
128628690, 2353894106
128628690, 2443666806
128628690, 2622566769
128628690, 2699106120
128628690, 2731000026
128628690, 2896537596
128628690, 2901108016
128628690, 2948039338
128628690, 2948787802
128628690, 3005525607
128628690, 3157768360
128628690, 3329476545
128628690, 3354184180
128628690, 3402072700
128628690, 3413479205
128628690, 4518940954
128628690, 705810822891749376
128628690, 713691726418952194
128628690, 722481611330203649
128628690, 732290670854017025
128628690, 752956262242017280
128628690, 757717328524083200
128628690, 785587632541609985
128628690, 826926409868333056
128628690, 827877724031184896
128628690, 838671100867461122
128628690, 844555257007001600
128628690, 847963797054685184
128628690, 882983595073306624
128628690, 889023757871964160
128628690, 922230328407752706
128628690, 926572840610091008
128628690, 931189794490679297
128628690, 936223866912935936
128628690, 941396980865093632
128628690, 955244977352855552
128628690, 960943194761498624
128628690, 962708176054472704
128628690, 971291298639613953
128628690, 972510449806823428
128628690, 975159819828125698
128628690, 975779554123026438
129024813, 2792349332
129036006, 1548491077
129036006, 2793115700
130662012, 960610035016617987
130662012, 973895605801160704
130662012, 978153064082309121
130662012, 978340608577277954
130850511, 255596200
130850511, 336851152
130850511, 916943462
130850511, 2360175272
130850511, 2792349332
130857133, 262457844
130857133, 328569046
130857133, 916943462
130857133, 2342542776
130857133, 2380259108
130857133, 2399311781
130857133, 2870612512
131418979, 61826424
131418979, 132686355
131418979, 290226508
131418979, 446049669
131418979, 809659196
131418979, 1318153052
131418979, 1355953423
131418979, 2249591503
131418979, 3049235678
131418979, 3604464388
131418979, 732290670854017025
131418979, 751838426647949312
131418979, 828510089342365697
131418979, 881789061798797313
131418979, 934929429297618945
131418979, 962784273609691136
131418979, 969649988715282432
131605132, 53059376
131605132, 916943462
131605132, 2594563700
131605132, 2792349332
131605132, 856884402063802368
132686355, 80886145
132686355, 131418979
132686355, 249144163
132686355, 384484673
132686355, 386787803
132686355, 387927222
132686355, 527442500
132686355, 550371686
132686355, 916943462
132686355, 970982930
132686355, 1236800431
132686355, 1318153052
132686355, 1720125462
132686355, 1871994199
132686355, 2573151897
132686355, 3378057095
132686355, 3385639619
132686355, 4180805981
132686355, 4890834491
132686355, 701513183677325316
132686355, 736968449008766980
132686355, 803328589353676801
132686355, 827643454071140354
132686355, 842004888603262977
132686355, 904702873673531392
132686355, 924476212147343360
132686355, 931216082735652864
132686355, 932638677129363457
132686355, 964232011228614656
132882970, 916943462
132882970, 2792349332
133021282, 168093060
133021282, 916943462
133266187, 42196320
133266187, 301120393
133266187, 336851152
135682539, 246214226
135682539, 321561389
135682539, 916943462
135682539, 1000989876
135682539, 2699106120
135682539, 2948787802
135682539, 3025250434
135682539, 3064728393
135682539, 3941902707
135682539, 738233330760581120
135682539, 882983595073306624
135682539, 900514318265065475
136918688, 328569046
136918688, 739030778
136918688, 758852473
137140334, 168093060
137140334, 328569046
137140334, 745581510
137140334, 2291448871
138579657, 87768852
140201736, 53059376
140201736, 2594563700
140201736, 3060341377
146611926, 259649279
146611926, 1661377213
146611926, 2792349332
149170207, 53059376
149170207, 2249591503
149170207, 2792349332
149215500, 53059376
149215500, 916943462
149215500, 1000989876
149215500, 2870612512
149215500, 4829464306
150614592, 53059376
150614592, 262457844
151965162, 264772799
151965162, 301120393
152014217, 40701142
152014217, 42432365
152014217, 128628690
152014217, 168093060
152014217, 204298620
152014217, 259649279
152014217, 280288703
152014217, 739030778
152014217, 916943462
152014217, 2211328200
152014217, 2249591503
152444281, 916943462
152444281, 2622566769
152545759, 4479261983
152545759, 748780068353110016
153080729, 328569046
153080729, 739030778
156912934, 996122023
156912934, 1661377213
157995709, 916943462
157995709, 2249591503
161858629, 301120393
161858629, 916943462
161944695, 826045198392315904
162309624, 1661377213
162309624, 2870612512
162327314, 916943462
163567548, 1548491077
163567548, 2481572461
163850165, 1470804174
163850165, 2622566769
163850165, 2793115700
163850165, 2870612512
163850165, 4218030455
163850165, 4479261983
164979109, 40701142
164979109, 89221733
164979109, 168093060
164979109, 327722701
164979109, 352489322
164979109, 379227005
164979109, 916943462
164979109, 1506170269
164979109, 2792349332
166987829, 2789048962
166987829, 2792349332
167050566, 44450457
167050566, 63512448
167050566, 128628690
167050566, 168093060
167050566, 290072000
167050566, 353926417
167050566, 526196228
167050566, 578919588
167050566, 758852473
167050566, 1011040237
167050566, 2160576675
167050566, 2360175272
167050566, 2838720622
167050566, 2948787802
167050566, 3260615157
167050566, 749313844330233856
167050566, 847963797054685184
167050566, 928992621573427200
167050566, 951914825885634560
167050566, 975020035281444864
168093060, 608583
168093060, 8283682
168093060, 14368769
168093060, 18567793
168093060, 19100952
168093060, 40701142
168093060, 44650657
168093060, 76379893
168093060, 77968716
168093060, 89221733
168093060, 115884031
168093060, 116179209
168093060, 127663103
168093060, 128628690
168093060, 133021282
168093060, 137140334
168093060, 152014217
168093060, 164979109
168093060, 167050566
168093060, 178837438
168093060, 191269622
168093060, 204298620
168093060, 220934715
168093060, 225909670
168093060, 226020906
168093060, 236134551
168093060, 243419888
168093060, 246813096
168093060, 247527359
168093060, 250102231
168093060, 267906742
168093060, 269174281
168093060, 270622245
168093060, 281462367
168093060, 290072000
168093060, 290524547
168093060, 294418317
168093060, 310286511
168093060, 310593498
168093060, 312347512
168093060, 353926417
168093060, 361101198
168093060, 395963752
168093060, 420646174
168093060, 424718248
168093060, 427024377
168093060, 430514836
168093060, 438582009
168093060, 483431901
168093060, 485085414
168093060, 495367778
168093060, 519909009
168093060, 554723415
168093060, 578919588
168093060, 581967281
168093060, 608266275
168093060, 616278725
168093060, 747924848
168093060, 753906842
168093060, 888703964
168093060, 916943462
168093060, 957224466
168093060, 1108928515
168093060, 1173362298
168093060, 1376939318
168093060, 1517969179
168093060, 1548491077
168093060, 1695764412
168093060, 1697871608
168093060, 1733276496
168093060, 1736408882
168093060, 1909029067
168093060, 2149630553
168093060, 2211328200
168093060, 2249591503
168093060, 2314172500
168093060, 2429074505
168093060, 2555765855
168093060, 2731000026
168093060, 2877342273
168093060, 2948787802
168093060, 2961271367
168093060, 3019178194
168093060, 3352468181
168093060, 3354184180
168093060, 3413479205
168093060, 3666388997
168093060, 3910944521
168093060, 3941902707
168093060, 3985092538
168093060, 4120728443
168093060, 4224814985
168093060, 4285870036
168093060, 4332047417
168093060, 4486485741
168093060, 4530401955
168093060, 732290670854017025
168093060, 742189387308539904
168093060, 790245445087981568
168093060, 811165624634318849
168093060, 816706108953948160
168093060, 824912061423611904
168093060, 825636427912400896
168093060, 826926409868333056
168093060, 827643454071140354
168093060, 827877724031184896
168093060, 830968742695809025
168093060, 847963797054685184
168093060, 854771347288883207
168093060, 859522521238040576
168093060, 867536183571644418
168093060, 867922545407864833
168093060, 882983595073306624
168093060, 893377523383508992
168093060, 904702873673531392
168093060, 911718398442209280
168093060, 926572840610091008
168093060, 928103143132590080
168093060, 931202044710588417
168093060, 944677444115673088
168093060, 949566209250521088
168093060, 951367763519524869
168093060, 955168578638155777
168093060, 955244977352855552
168093060, 956515009231769601
168093060, 962708176054472704
168093060, 968719483471892481
168093060, 970037206193786880
168093060, 972510449806823428
168093060, 975159819828125698
168093060, 975721917729705987
168093060, 978340608577277954
170189638, 125956386
170189638, 358183099
170189638, 632304281
170189638, 916943462
170189638, 2249591503
170189638, 2792349332
174920833, 40701142
178837438, 168093060
178837438, 739030778
181274223, 301120393
181274223, 526343521
181274223, 2582582359
182563018, 89221733
182563018, 328569046
182563018, 916943462
182563018, 1506170269
182563018, 2792349332
182662146, 1548491077
186237166, 3175675275
189570401, 2249591503
189570401, 2792349332
189570401, 3272597275
189570401, 822466670388199425
190505211, 916943462
190505211, 2249591503
191269622, 168093060
191269622, 632304281
191269622, 2792349332
192040655, 223078695
192040655, 2965412949
194911597, 78593879
194911597, 916943462
196689502, 2793115700
196689502, 2842585587
197893173, 78593879
197893173, 328569046
197893173, 427024377
197893173, 2211328200
197893173, 2249591503
198440182, 1029035317
198440182, 2792349332
198440182, 2793115700
198440182, 960610035016617987
198440182, 978340608577277954
200374750, 44450457
200374750, 103591569
200374750, 1548491077
200374750, 4579950681
200374750, 822466670388199425
200374750, 977325408382279681
204050057, 36636494
204050057, 328569046
204298620, 8283682
204298620, 36636494
204298620, 40701142
204298620, 42432365
204298620, 44450457
204298620, 103591569
204298620, 128628690
204298620, 152014217
204298620, 168093060
204298620, 255596200
204298620, 280288703
204298620, 352489322
204298620, 384484673
204298620, 739030778
204298620, 916943462
204298620, 2211328200
204298620, 2249591503
204298620, 2792349332
204298620, 811165624634318849
205254930, 44450457
205254930, 2792349332
209214695, 328569046
209214695, 916943462
213738552, 259649279
213738552, 758852473
213738552, 4218030455
213738552, 722481611330203649
217084090, 244947603
217084090, 2249591503
217084090, 946011088952483842
217743161, 916943462
218000570, 2622566769
218000570, 4829464306
219594539, 246882277
219594539, 248884898
219594539, 267906742
219594539, 384484673
219594539, 1470804174
219594539, 1618540088
219594539, 2249591503
219594539, 2352237175
219594539, 3329476545
219594539, 744665795003822080
219594539, 765472639842476033
219594539, 877229398784696320
219594539, 882999432916160513
219594539, 889023757871964160
219594539, 928310052930424837
219594539, 944677444115673088
219594539, 947510147211022337
220614984, 916943462
220614984, 2622566769
220792348, 524731213
220792348, 1896335052
220792348, 2793115700
220934715, 168093060
220934715, 264772799
221022658, 280288703
221022658, 916943462
222080436, 40701142
222080436, 328569046
222080436, 1548491077
222080436, 2249591503
222080436, 2792349332
222117821, 116179209
222117821, 2870612512
222394861, 328569046
222394861, 2792349332
222394861, 3349586973
223078695, 192040655
223078695, 328569046
223078695, 524731213
223078695, 2793115700
223078695, 4218030455
223078695, 891615821725827072
223078695, 924476212147343360
223078695, 947510147211022337
223621664, 2249591503
225909670, 103591569
225909670, 168093060
225909670, 259649279
225909670, 916943462
225909670, 2622566769
226020906, 168093060
226020906, 916943462
226020906, 2249591503
226175033, 255596200
226175033, 264772799
226175033, 385165870
226175033, 1896335052
226691487, 352489322
226691487, 2802215540
228469418, 616278725
228469418, 863451042553450496
229901274, 415462839
229901274, 936602697503043584
229907034, 298512955
229907034, 941396980865093632
229980720, 36636494
229980720, 301120393
231443786, 40701142
234745025, 916943462
236134551, 24511488
236134551, 40701142
236134551, 128628690
236134551, 168093060
236134551, 280288703
236134551, 328569046
236134551, 343126997
236134551, 386787803
236134551, 739030778
236134551, 916943462
236134551, 2699106120
236134551, 2792349332
236134551, 3349586973
238492867, 632304281
238492867, 2622566769
241243999, 758852473
241243999, 2793115700
241243999, 4479261983
242673662, 255935216
242673662, 550347149
242673662, 711038648
242673662, 957224466
242673662, 1030333256
242673662, 1119263600
242673662, 1695764412
242673662, 2841137133
242673662, 2948787802
242673662, 3260615157
242673662, 3402072700
242673662, 722481611330203649
242673662, 732290670854017025
242673662, 878403483040395266
242673662, 895924705403731968
242673662, 902323985102319616
242673662, 921191492311486464
242673662, 928992621573427200
242673662, 966291861160816640
242673662, 974842151493390338
242851900, 246683610
242851900, 352489322
242851900, 526343521
242851900, 758852473
242851900, 2443666806
242851900, 975296737098326017
242959744, 2792349332
242959744, 977892207188377600
243102743, 42188352
243102743, 53059376
243102743, 89221733
243102743, 272369295
243102743, 2594563700
243102743, 2802215540
243102743, 3304869099
243102743, 4616062457
243102743, 830968742695809025
243102743, 929399566264340480
243102743, 947155722579693569
243102743, 951475967763066881
243102743, 952982213280268289
243102743, 956515009231769601
243119327, 916943462
243208344, 526343521
243208344, 2792349332
243419888, 42432365
243419888, 44450457
243419888, 116179209
243419888, 128628690
243419888, 168093060
243419888, 280288703
243419888, 328569046
243419888, 336851152
243419888, 343126997
243419888, 739030778
243419888, 843208044
243419888, 916943462
243419888, 2211328200
243419888, 2249591503
243419888, 2870612512
243419888, 927505189426417664
243471823, 916943462
243471823, 2249591503
243571016, 916943462
243571016, 2594563700
243571016, 2792349332
243732995, 290072000
243732995, 3354184180
244028777, 259649279
244028777, 1360578446
244594939, 1661377213
244947603, 217084090
244947603, 269174281
244947603, 290072000
244947603, 427024377
244947603, 916943462
244947603, 1426692180
244947603, 2211328200
244947603, 2249591503
244947603, 3226557659
244947603, 962708176054472704
245019407, 81871859
245019407, 328569046
245880979, 280288703
245880979, 328569046
245880979, 343126997
245880979, 916943462
245880979, 2792349332
245880979, 2802215540
245880979, 3349586973
246214226, 135682539
246214226, 330352676
246214226, 3349586973
246214226, 936602697503043584
246243087, 44450457
246243087, 343126997
246243087, 916943462
246403324, 53059376
246403324, 1661377213
246683610, 242851900
246683610, 437017238
246683610, 891615821725827072
246813096, 168093060
246813096, 352489322
246882277, 10841542
246882277, 219594539
246882277, 843208044
246882277, 916943462
246882277, 2792349332
247252383, 42196320
247252383, 328569046
247252383, 2543403804
247252383, 2792349332
247527359, 40701142
247527359, 168093060
247527359, 916943462
247527359, 996122023
247527359, 3272597275
247527359, 856884402063802368
247898337, 2249591503
247898337, 824912061423611904
247898337, 847963797054685184
247898337, 978340608577277954
248188034, 10841542
248188034, 36636494
248188034, 2291448871
