id, node_color
1570421118, FOR
1573631304, FOR
1591529323, FOR
1593480284, FOR
1611310730, FOR
1635306542, FOR
1641459038, DIVERSE
1654242836, FOR
1657421766, FOR
1664756965, FOR
1674182551, FOR
1684309638, FOR
1697458044, FOR
1704039354, DIVERSE
1707859914, DIVERSE
1728380701, FOR
1729699520, FOR
1843123872, FOR
1871994199, AGAINST
1887896845, FOR
1900215307, DIVERSE
1904138971, DIVERSE
1913920926, AGAINST
1927514377, DIVERSE
1938878996, FOR
1968672823, FOR
2154420058, FOR
2155529002, FOR
2156589938, FOR
2165403949, DIVERSE
2165607934, FOR
2176137460, FOR
2185059396, FOR
2191892464, FOR
2192614378, FOR
2219659092, DIVERSE
2223258386, FOR
2224962036, FOR
2243855627, DIVERSE
2249591503, AGAINST
2258288874, FOR
2263209383, FOR
2277166103, DIVERSE
2291448871, AGAINST
2292758505, FOR
2316138426, AGAINST
2319472112, FOR
2352970223, FOR
2355396143, FOR
2371981753, FOR
2399339752, FOR
2412528170, FOR
2414842548, FOR
2433468680, FOR
2437605457, FOR
2453890849, FOR
2470783842, AGAINST
2475077852, FOR
2484408874, FOR
2484697919, DIVERSE
2503914708, FOR
2506738925, FOR
2536004080, FOR
2544099769, FOR
2580174954, DIVERSE
2582582359, DIVERSE
2587029252, FOR
2592887184, FOR
2594563700, AGAINST
2605741696, FOR
2699106120, AGAINST
2742009028, FOR
2757004405, FOR
2792349332, AGAINST
2793115700, DIVERSE
2820698229, FOR
2843702977, FOR
2861144914, FOR
2879877703, DIVERSE
2906797270, FOR
2909107988, FOR
2910159072, DIVERSE
2912596930, DIVERSE
2926325320, DIVERSE
2946131592, FOR
2948787802, DIVERSE
2951658069, FOR
2952265706, FOR
2954089838, FOR
2955998474, FOR
2971173940, FOR
3001841688, FOR
3003603519, FOR
3018337576, DIVERSE
3035120220, FOR
3055703094, FOR
3059821312, FOR
3154036550, DIVERSE
3225123970, FOR
3231024969, FOR
3237687960, FOR
3260615157, DIVERSE
3260993379, FOR
3269041302, FOR
3293436133, FOR
3295932755, AGAINST
3317569037, FOR
3318544431, FOR
3323870657, FOR
3413314515, FOR
3435893926, FOR
3638277432, FOR
3709280421, FOR
3795619754, FOR
3802891169, FOR
3816773441, DIVERSE
3927839296, DIVERSE
4015698976, AGAINST
4035726395, FOR
4047133943, FOR
4195542203, FOR
4243671285, FOR
4269515135, FOR
4381153354, FOR
4482904751, FOR
4544956708, FOR
4579773377, FOR
4621926136, DIVERSE
4784978140, FOR
4835594842, FOR
703288311155134465, FOR
703597644820713472, FOR
703603151274971136, FOR
704709279631208448, DIVERSE
706217324563578881, FOR
712015139101286400, FOR
712612878717743104, FOR
713103256742936576, FOR
714769841673134082, FOR
719277033503780865, FOR
719721270070353921, DIVERSE
722433365517955072, AGAINST
723059850767392768, FOR
724530619087245312, FOR
726196189524295680, FOR
726911179063451648, DIVERSE
727065370998280192, AGAINST
727904477353783296, FOR
729034544242933760, FOR
731448075105996800, FOR
735560020310544389, FOR
736509061441703936, FOR
739618227098095616, FOR
740694544522608641, FOR
741153195263692801, DIVERSE
742078695481970688, FOR
742307620606889984, FOR
742799027587174400, DIVERSE
744546109394124800, FOR
745218282584678400, FOR
760805201951481856, AGAINST
765789381793841152, FOR
771784838781206528, FOR
773054843950927872, DIVERSE
783099007971262464, FOR
787030926010249216, FOR
787728263649034240, FOR
790999436872777728, DIVERSE
792426421146750976, DIVERSE
792772638196264960, FOR
794260826798559233, FOR
794922212054749184, FOR
795973119219499008, FOR
796818000527687681, FOR
797352935432867840, FOR
798592068679593984, FOR
799342685299638272, FOR
799430289554624514, FOR
799713172651261952, FOR
800285974030782464, FOR
800413017649266688, FOR
801824521330315265, AGAINST
803790087544770561, FOR
804021283646304256, FOR
805122193323683840, FOR
807468851277496320, DIVERSE
809007545574625280, DIVERSE
812330176939966464, FOR
815626754765258753, FOR
818025535808962560, FOR
819246519983472652, FOR
819279278999240709, FOR
821313315309834240, FOR
825448004475826176, FOR
826347794659160064, FOR
830725698109263872, DIVERSE
836883916216754177, AGAINST
837081771472715781, FOR
837684644837457920, DIVERSE
839466290217648128, FOR
842004888603262977, DIVERSE
843538544853471235, DIVERSE
844546626299609088, FOR
847360297660579840, FOR
860509901046640644, DIVERSE
862702744330809350, FOR
865303055578914817, AGAINST
866027005208387584, AGAINST
867922545407864833, AGAINST
868110137894088704, AGAINST
868121776257105921, AGAINST
868295152451891200, FOR
876565379140792321, DIVERSE
876980951078899713, AGAINST
877229398784696320, DIVERSE
884411377309409280, FOR
884762354432475136, FOR
885742228731285504, FOR
887472753405825024, FOR
892182077751386113, AGAINST
894548629205254144, FOR
895322441098174467, DIVERSE
895782680633253888, DIVERSE
898675607743148032, FOR
899998182435893248, FOR
900058096034361345, FOR
900514318265065475, DIVERSE
903010726813601794, DIVERSE
903624281497722880, FOR
905270455313080320, DIVERSE
907721180538384384, DIVERSE
913787422365888513, AGAINST
914232908528971776, FOR
915384226270375943, DIVERSE
918597513640374272, FOR
918649573291298816, FOR
919293220542124032, FOR
923766052366028800, FOR
924476212147343360, DIVERSE
925090271116824577, FOR
925373976905420801, FOR
925687944412884992, AGAINST
925889904248344576, FOR
927036529922502657, AGAINST
928025225769443329, FOR
928103143132590080, AGAINST
928599515854262272, FOR
929811697308717062, DIVERSE
930125137269198850, FOR
931008157475835904, DIVERSE
931121059818074112, DIVERSE
934228610772324352, DIVERSE
934395557531082752, FOR
942394622797639680, FOR
943405190279061504, DIVERSE
944666930073489408, FOR
945764896888819712, FOR
945774593679220742, AGAINST
946011088952483842, DIVERSE
947926097299206144, FOR
949076624414212109, FOR
950838039718367233, FOR
952172276732039168, FOR
954041968333672449, FOR
954292325903163392, DIVERSE
955186904714170371, FOR
