source, target
247912552, 2951658069
247912552, 3003603519
247912552, 3269041302
247912552, 736509061441703936
247912552, 815626754765258753
247912552, 918597513640374272
248188034, 36636494
248188034, 2291448871
248188034, 2792349332
248188034, 2793115700
248188034, 2948787802
248188034, 731448075105996800
249073389, 290178890
249073389, 363246406
249073389, 419765116
249073389, 450704412
249073389, 597101298
249073389, 1002844374
249073389, 1136829066
249073389, 1385863352
249073389, 2319472112
249073389, 821313315309834240
249144163, 36636494
249144163, 53059376
249144163, 916943462
249144163, 2792349332
249654545, 52067288
249654545, 97232128
249654545, 363246406
249654545, 815626754765258753
250295048, 274530882
250295048, 301120393
250295048, 320954038
250295048, 419765116
250295048, 1002844374
250295048, 1385863352
250295048, 2191892464
250295048, 2580174954
251100437, 82477460
251100437, 97232128
251100437, 161113335
251100437, 267714517
251100437, 274530882
251100437, 290178890
251100437, 301120393
251100437, 363246406
251100437, 394864353
251100437, 526343521
251100437, 615314107
251100437, 624686972
251100437, 754335954
251100437, 1002844374
251100437, 1385863352
251100437, 2224962036
251100437, 2582582359
251100437, 2954089838
251100437, 3003603519
251100437, 3154036550
251100437, 3269041302
251100437, 792426421146750976
251100437, 837081771472715781
252254904, 243687497
252254904, 262819428
252254904, 464820783
252254904, 787211599
252254904, 1203080628
252254904, 1664756965
252254904, 2277166103
252254904, 2912596930
252254904, 2954089838
252254904, 3018337576
252254904, 4381153354
252254904, 731448075105996800
252254904, 803790087544770561
252254904, 952172276732039168
252957203, 1385863352
252957203, 1927514377
252957203, 2954089838
252957203, 3003603519
252957203, 712015139101286400
252957203, 736509061441703936
252957203, 792426421146750976
254665376, 36636494
254665376, 82477460
254665376, 526343521
254665376, 1136829066
254665376, 3003603519
254665376, 4835594842
254665376, 712015139101286400
254665376, 837081771472715781
255587866, 82477460
255587866, 301120393
255587866, 1002844374
255587866, 1183658534
255587866, 1385863352
255587866, 1927514377
255587866, 821313315309834240
255587866, 955828986038407169
255935216, 52067288
255935216, 290072000
255935216, 363246406
255935216, 526343521
255935216, 916943462
255935216, 2249591503
255935216, 2582582359
257651159, 419765116
257651159, 754335954
257651159, 1002844374
257651159, 1183658534
257651159, 1385863352
257651159, 2191892464
257651159, 2954089838
257651159, 3269041302
257841422, 450704412
257841422, 575277349
257841422, 1385863352
257841422, 1927514377
257841422, 2292758505
257841422, 968143264674205696
258090997, 243775933
258090997, 301120393
258090997, 363246406
258090997, 419765116
258090997, 567564394
258090997, 1002844374
258090997, 2191892464
258090997, 731448075105996800
258090997, 942394622797639680
259617134, 357239860
259617134, 418443466
259617134, 615314107
260096049, 42196320
260096049, 2291448871
260096049, 2792349332
260096049, 2793115700
261730716, 274530882
261730716, 301120393
261730716, 419765116
261730716, 597101298
261730716, 1385863352
261730716, 1927514377
261730716, 2277166103
261730716, 736509061441703936
262819428, 252254904
262819428, 592314798
262819428, 919558969
262819428, 3154036550
262819428, 803790087544770561
263891746, 36636494
263891746, 166566887
263891746, 267714517
263891746, 290178890
263891746, 301120393
263891746, 363246406
263891746, 419765116
263891746, 624686972
263891746, 754335954
263891746, 941413286
263891746, 1183658534
263891746, 2224962036
263891746, 2954089838
267714517, 191803770
267714517, 230702066
267714517, 243775933
267714517, 251100437
267714517, 263891746
267714517, 275694766
267714517, 297419374
267714517, 319901569
267714517, 377062312
267714517, 476356296
267714517, 526343521
267714517, 567229050
267714517, 567564394
267714517, 728704327
267714517, 1061600605
267714517, 1340284172
267714517, 1428355872
267714517, 2580174954
267714517, 2909107988
267714517, 3035120220
267714517, 719277033503780865
267714517, 742307620606889984
267714517, 765789381793841152
267714517, 819246519983472652
267714517, 934228610772324352
267714517, 954041968333672449
267714517, 974207994694176769
268545568, 136982031
268545568, 1002844374
268545568, 792426421146750976
268545568, 903624281497722880
268545568, 942394622797639680
269512392, 306260807
269512392, 334057976
269512392, 1340284172
269512392, 1385863352
271063299, 301120393
271063299, 597101298
271063299, 2506738925
271063299, 2582582359
271063299, 792426421146750976
274530882, 82477460
274530882, 243687497
274530882, 243775933
274530882, 250295048
274530882, 251100437
274530882, 261730716
274530882, 290722577
274530882, 291908441
274530882, 419765116
274530882, 436462735
274530882, 446318129
274530882, 466446202
274530882, 754335954
274530882, 1002844374
274530882, 1018255609
274530882, 1438404972
274530882, 1641459038
274530882, 1654242836
274530882, 2223258386
274530882, 2292758505
274530882, 2352970223
274530882, 2506738925
274530882, 2951658069
274530882, 2955998474
274530882, 3001841688
274530882, 3003603519
274530882, 4047133943
274530882, 4381153354
274530882, 736509061441703936
274530882, 745218282584678400
274530882, 765789381793841152
274530882, 792772638196264960
274530882, 794260826798559233
274530882, 821313315309834240
274530882, 825448004475826176
274530882, 915384226270375943
274530882, 931008157475835904
274530882, 954292325903163392
274530882, 955498665891778568
274530882, 955828986038407169
274530882, 973417924257091584
274530882, 974207994694176769
274895833, 42196320
274895833, 52067288
274895833, 415414097
274895833, 450704412
274895833, 615314107
274895833, 624686972
274895833, 1002844374
274895833, 2954089838
274895833, 815626754765258753
275423516, 419765116
275423516, 526343521
275423516, 754335954
275423516, 1385863352
275423516, 2954089838
275423516, 736509061441703936
275423516, 794922212054749184
275694766, 161113335
275694766, 267714517
275694766, 301120393
275694766, 2224962036
275694766, 2954089838
275694766, 794260826798559233
280393461, 624686972
280393461, 1002844374
280393461, 2954089838
280393461, 4835594842
281160360, 16624525
281160360, 320954038
281160360, 754335954
281160360, 1002844374
281160360, 2224962036
281160360, 2954089838
281160360, 3269041302
281160360, 942394622797639680
281269490, 615314107
282065689, 166566887
282065689, 301120393
282065689, 436462735
282065689, 1002844374
282065689, 1385863352
282065689, 1927514377
282065689, 3003603519
282065689, 731448075105996800
282065689, 815626754765258753
290072000, 255935216
290072000, 399963628
290072000, 438582009
290072000, 916943462
290072000, 2249591503
290072000, 2470783842
290072000, 2699106120
290072000, 2792349332
290072000, 2793115700
290072000, 2948787802
290072000, 4621926136
290072000, 792426421146750976
290072000, 903010726813601794
290178890, 58017260
290178890, 191803770
290178890, 243687497
290178890, 249073389
290178890, 251100437
290178890, 263891746
290178890, 424194891
290178890, 432424572
290178890, 476356296
290178890, 622054128
290178890, 1002650592
290178890, 1134792108
290178890, 1635306542
290178890, 1657421766
290178890, 1729699520
290178890, 2536004080
290178890, 2592887184
290178890, 4243671285
290178890, 712612878717743104
290178890, 719721270070353921
290178890, 726911179063451648
290178890, 742078695481970688
290178890, 796818000527687681
290178890, 837081771472715781
290178890, 847360297660579840
290178890, 898675607743148032
290178890, 958368530843529216
290178890, 967173540658237440
290178890, 976913351556165632
290632880, 14513512
290632880, 301120393
290632880, 323870386
290632880, 419765116
290632880, 526343521
290632880, 615314107
290632880, 624686972
290632880, 1002844374
290632880, 2224962036
290632880, 736509061441703936
290632880, 955828986038407169
290722577, 166566887
290722577, 274530882
290722577, 419765116
290722577, 526343521
290722577, 1002844374
290722577, 1183658534
290722577, 1340284172
290722577, 2506738925
290722577, 2954089838
290722577, 3003603519
290722577, 792426421146750976
290722577, 903624281497722880
290722577, 967817169143828490
291908441, 274530882
291908441, 301120393
291908441, 394864353
291908441, 404218794
291908441, 754335954
291908441, 927351564
291908441, 1340284172
291908441, 1385863352
291908441, 1927514377
291908441, 2484697919
291908441, 3003603519
291908441, 731448075105996800
291908441, 740694544522608641
291908441, 792426421146750976
291908441, 821313315309834240
297419374, 52067288
297419374, 267714517
297419374, 301120393
297419374, 327722701
297419374, 363246406
297419374, 597101298
297419374, 615314107
297419374, 624686972
301120393, 7970992
301120393, 14803493
301120393, 16248292
301120393, 56643210
301120393, 58017260
301120393, 75997536
301120393, 80573898
301120393, 86266936
301120393, 133266187
301120393, 167990892
301120393, 182473366
301120393, 191803770
301120393, 224597174
301120393, 229980720
301120393, 238897491
301120393, 243687497
301120393, 246747627
301120393, 246754124
301120393, 247227134
301120393, 247786110
301120393, 250295048
301120393, 251100437
301120393, 255587866
301120393, 258090997
301120393, 261730716
301120393, 263891746
301120393, 271063299
301120393, 275694766
301120393, 282065689
301120393, 290632880
301120393, 291908441
301120393, 297419374
301120393, 306260807
301120393, 320954038
301120393, 326074480
301120393, 334057976
301120393, 334670309
301120393, 352400028
301120393, 363845524
301120393, 377062312
301120393, 378231256
301120393, 385535951
301120393, 398171803
301120393, 399963628
301120393, 414187574
301120393, 419233834
301120393, 421110584
301120393, 424194891
301120393, 432424572
301120393, 458777194
301120393, 476356296
301120393, 491283324
301120393, 518476056
301120393, 567229050
301120393, 567564394
301120393, 586845018
301120393, 592314798
301120393, 597101298
301120393, 612992455
301120393, 622054128
301120393, 625407310
301120393, 715219325
301120393, 783313538
301120393, 787211599
301120393, 933132060
301120393, 974476958
301120393, 993276918
301120393, 1002650592
301120393, 1018255609
301120393, 1032166495
301120393, 1050858158
301120393, 1092542761
301120393, 1106086345
301120393, 1134792108
301120393, 1136829066
301120393, 1149393944
301120393, 1191248822
301120393, 1212626137
301120393, 1278543582
301120393, 1402376521
301120393, 1419142478
301120393, 1419314353
301120393, 1460798930
301120393, 1611310730
301120393, 1654242836
301120393, 1657421766
301120393, 1697458044
301120393, 1729699520
301120393, 1904138971
301120393, 1938878996
301120393, 2154420058
301120393, 2155529002
301120393, 2156589938
301120393, 2165403949
301120393, 2192614378
301120393, 2219659092
301120393, 2223258386
301120393, 2258288874
301120393, 2277166103
301120393, 2319472112
301120393, 2352970223
301120393, 2412528170
301120393, 2433468680
301120393, 2437605457
301120393, 2475077852
301120393, 2484408874
301120393, 2484697919
301120393, 2536004080
301120393, 2580174954
301120393, 2587029252
301120393, 2592887184
301120393, 2605741696
301120393, 2742009028
301120393, 2861144914
301120393, 2909107988
301120393, 2910159072
301120393, 2952265706
301120393, 2955998474
301120393, 3055703094
301120393, 3154036550
301120393, 3225123970
301120393, 3231024969
301120393, 3237687960
301120393, 3293436133
301120393, 3323870657
301120393, 3413314515
301120393, 3435893926
301120393, 3709280421
301120393, 3795619754
301120393, 3802891169
301120393, 3816773441
301120393, 4047133943
301120393, 4195542203
301120393, 4381153354
301120393, 4544956708
301120393, 4579773377
301120393, 703597644820713472
301120393, 703603151274971136
301120393, 706217324563578881
301120393, 712612878717743104
301120393, 713103256742936576
301120393, 719277033503780865
301120393, 719721270070353921
301120393, 726911179063451648
301120393, 727904477353783296
301120393, 735560020310544389
301120393, 739618227098095616
301120393, 740694544522608641
301120393, 741153195263692801
301120393, 742307620606889984
301120393, 773054843950927872
301120393, 783099007971262464
301120393, 796818000527687681
301120393, 797352935432867840
301120393, 798592068679593984
301120393, 800413017649266688
301120393, 805122193323683840
301120393, 819246519983472652
301120393, 826347794659160064
301120393, 830725698109263872
301120393, 837081771472715781
301120393, 839466290217648128
301120393, 844546626299609088
301120393, 860509901046640644
301120393, 868110137894088704
301120393, 876980951078899713
301120393, 884762354432475136
301120393, 885742228731285504
301120393, 894548629205254144
301120393, 898675607743148032
301120393, 899998182435893248
301120393, 900058096034361345
301120393, 903010726813601794
301120393, 907721180538384384
301120393, 913787422365888513
301120393, 914232908528971776
301120393, 915384226270375943
301120393, 919293220542124032
301120393, 923766052366028800
301120393, 925090271116824577
301120393, 925889904248344576
301120393, 928025225769443329
301120393, 929811697308717062
301120393, 931008157475835904
301120393, 934228610772324352
301120393, 943405190279061504
301120393, 944666930073489408
301120393, 947926097299206144
301120393, 950838039718367233
301120393, 952172276732039168
301120393, 955186904714170371
301120393, 955498665891778568
301120393, 960429091211145217
301120393, 962647623567110144
301120393, 964085293455462402
301120393, 967173540658237440
301120393, 970362267073155073
301120393, 973417924257091584
301120393, 974739644154867712
301120393, 974952462405783552
301120393, 976913351556165632
301120393, 978018490803261442
301120393, 978402835476992000
305587868, 7970992
305587868, 80573898
305587868, 94607562
305587868, 476356296
305587868, 2249591503
305587868, 3318544431
305587868, 771784838781206528
305587868, 837081771472715781
305587868, 960429091211145217
306260807, 16624525
306260807, 58017260
306260807, 269512392
306260807, 301120393
306260807, 363246406
306260807, 416440594
306260807, 615314107
306260807, 624686972
306260807, 1002844374
306260807, 1684309638
306260807, 2176137460
306260807, 2219659092
306260807, 837081771472715781
306260807, 942394622797639680
319901569, 14513512
319901569, 16248292
319901569, 82477460
319901569, 97232128
319901569, 267714517
319901569, 320954038
319901569, 323870386
319901569, 394864353
319901569, 415414097
319901569, 754335954
319901569, 1002844374
319901569, 1136829066
319901569, 1385863352
319901569, 2580174954
319901569, 2954089838
319901569, 3269041302
319901569, 712015139101286400
319901569, 792426421146750976
319901569, 837081771472715781
320954038, 224597174
320954038, 243687497
320954038, 250295048
320954038, 281160360
320954038, 301120393
320954038, 319901569
320954038, 608149239
320954038, 624686972
320954038, 783313538
320954038, 930331530
320954038, 1002844374
320954038, 1061600605
320954038, 1212626137
320954038, 2154420058
320954038, 2292758505
320954038, 2484408874
320954038, 2506738925
320954038, 2954089838
320954038, 3003603519
320954038, 719721270070353921
320954038, 727904477353783296
320954038, 894548629205254144
320954038, 942394622797639680
320954038, 967817169143828490
320954038, 974207994694176769
323870386, 14513512
323870386, 290632880
323870386, 319901569
323870386, 385535951
323870386, 491283324
323870386, 624686972
323870386, 1641459038
323870386, 2154420058
323870386, 2592887184
323870386, 3318544431
323870386, 4381153354
323870386, 771784838781206528
323870386, 800285974030782464
323870386, 837081771472715781
326074480, 42196320
326074480, 97232128
326074480, 301120393
326074480, 327722701
326074480, 2224962036
327722701, 14513512
327722701, 75997536
327722701, 238897491
327722701, 297419374
327722701, 326074480
327722701, 328206473
327722701, 411346195
327722701, 424194891
327722701, 432424572
327722701, 728704327
327722701, 974476958
327722701, 999015997
327722701, 1002650592
327722701, 1050858158
327722701, 1280752188
327722701, 1402376521
327722701, 1529698447
327722701, 1611310730
327722701, 1664756965
327722701, 1729699520
327722701, 2223258386
327722701, 2224962036
327722701, 2503914708
327722701, 2544099769
327722701, 2587029252
327722701, 2699106120
327722701, 3225123970
327722701, 3638277432
327722701, 3816773441
327722701, 4035726395
327722701, 4243671285
327722701, 726911179063451648
327722701, 744546109394124800
327722701, 915384226270375943
327722701, 928025225769443329
327722701, 952172276732039168
327722701, 960429091211145217
327722701, 962647623567110144
327722701, 974739644154867712
328206473, 14513512
328206473, 75997536
328206473, 327722701
328206473, 1729699520
328206473, 2224962036
334057976, 53059376
334057976, 100201393
334057976, 243687497
334057976, 243775933
334057976, 269512392
334057976, 301120393
334057976, 526343521
334057976, 1018255609
334057976, 1183658534
334057976, 1385863352
334057976, 1927514377
334057976, 2185059396
334057976, 2277166103
334057976, 2437605457
334057976, 2580174954
334057976, 2592887184
334057976, 2954089838
334057976, 3055703094
334057976, 712015139101286400
334057976, 800285974030782464
334057976, 837684644837457920
334057976, 860509901046640644
334057976, 899998182435893248
334057976, 934228610772324352
334670309, 301120393
334670309, 419765116
334670309, 1002844374
334670309, 1438404972
334670309, 2582582359
334670309, 2954089838
334670309, 3269041302
334670309, 837081771472715781
336851152, 42196320
336851152, 89221733
336851152, 133266187
336851152, 243419888
336851152, 438582009
336851152, 616278725
352400028, 301120393
352400028, 363246406
352400028, 2792349332
357239860, 259617134
357239860, 615314107
358040356, 418443466
358040356, 615314107
358040356, 2946131592
363246406, 58017260
363246406, 86266936
363246406, 163041731
363246406, 243687497
363246406, 246754124
363246406, 247786110
363246406, 249073389
363246406, 249654545
